sale_id,product_id,sale_amount,sale_date
4790,77,473.01,2023-10-27
4791,56,563.48,2023-02-18
4792,31,690.34,2023-12-20
4793,7,68.61,2023-08-20
4794,61,106.51,2023-02-03
4795,22,523.81,2023-10-15
4796,34,143.39,2023-06-07
4797,75,318.46,2023-12-19
4798,77,929.15,2023-10-07
4799,54,271.78,2023-09-09
4800,13,555.03,2023-12-22
4801,69,670.86,2023-09-08
4802,41,545.56,2023-06-04
4803,60,630.6,2023-07-03
4804,85,719.96,2023-03-24
4805,59,640.7,2023-04-01
4806,98,444.1,2023-09-02
4807,99,788.88,2023-04-07
4808,79,734.37,2023-04-04
4809,99,545.7,2023-12-13
4810,41,769.64,2023-05-22
4811,10,171.34,2023-10-15
4812,40,986.36,2023-09-22
4813,78,109.43,2023-04-06
4814,18,803.13,2023-06-09
4815,21,549.52,2023-10-09
4816,78,843.11,2023-05-18
4817,65,247.95,2023-02-02
4818,23,688.56,2023-05-16
4819,31,142.36,2023-07-23
4820,52,888.98,2023-05-14
4821,76,501.04,2023-04-14
4822,71,141.04,2023-01-17
4823,18,316.33,2023-04-05
4824,32,603.54,2023-04-03
4825,49,505.8,2023-03-02
4826,47,83.86,2023-08-04
4827,52,663.68,2023-08-09
4828,19,798.33,2023-02-05
4829,42,905.44,2023-10-10
4830,96,18.53,2023-08-02
4831,88,224.92,2023-12-18
4832,9,208.25,2023-03-08
4833,73,909.38,2023-04-25
4834,8,349.89,2023-06-19
4835,49,319.54,2023-12-24
4836,25,990.85,2023-08-18
4837,76,49.65,2023-03-23
4838,80,445.24,2023-04-06
4839,6,530.35,2023-08-12
4840,77,953.56,2023-11-07
4841,24,401.7,2023-08-03
4842,77,233.41,2023-12-25
4843,62,151.08,2023-09-13
4844,37,601.78,2023-04-09
4845,70,562.33,2023-08-29
4846,91,343.64,2023-08-06
4847,14,210.21,2023-03-31
4848,34,351.44,2023-03-23
4849,33,757.01,2023-07-27
4850,26,947.47,2023-06-03
4851,5,482.01,2023-08-25
4852,10,800.89,2023-03-26
4853,17,796.39,2023-01-27
4854,42,237.58,2023-08-28
4855,86,586.17,2023-06-09
4856,81,837.28,2023-03-22
4857,20,296.72,2023-06-13
4858,50,251.82,2023-01-03
4859,69,908.74,2023-07-24
4860,30,71.34,2023-01-01
4861,36,23.1,2023-11-01
4862,95,157.17,2023-05-05
4863,36,42.94,2023-09-21
4864,57,743.67,2023-07-02
4865,68,102.77,2023-08-23
4866,5,491.01,2023-05-01
4867,7,265.44,2023-02-27
4868,22,398.77,2023-11-16
4869,9,741.79,2023-01-28
4870,88,953.19,2023-07-03
4871,41,405.24,2023-10-06
4872,17,868.52,2023-12-15
4873,71,994.43,2023-01-30
4874,60,245.97,2023-05-19
4875,61,474.72,2023-06-30
4876,23,737.93,2023-02-07
4877,10,54.78,2023-01-09
4878,21,51.27,2023-12-24
4879,16,295.91,2023-05-19
4880,25,874.85,2023-01-11
4881,60,951.55,2023-03-22
4882,9,807.49,2023-02-03
4883,26,966.0,2023-06-10
4884,2,390.28,2023-04-06
4885,1,967.08,2023-12-26
4886,79,985.36,2023-09-08
4887,72,542.75,2023-03-03
4888,60,66.69,2023-08-15
4889,89,520.71,2023-01-28
4890,76,979.2,2023-12-02
4891,23,63.6,2023-09-26
4892,71,21.81,2023-01-14
4893,67,328.4,2023-12-13
4894,25,438.68,2023-07-19
4895,3,890.31,2023-12-17
4896,21,178.97,2023-05-30
4897,2,123.93,2023-01-05
4898,45,299.4,2023-12-18
4899,97,954.94,2023-09-18
4900,71,336.37,2023-05-21
4901,68,268.72,2023-01-15
4902,72,71.94,2023-05-22
4903,23,430.56,2023-10-14
4904,47,617.68,2023-09-06
4905,98,614.56,2023-12-21
4906,89,859.54,2023-05-10
4907,79,922.12,2023-07-22
4908,60,885.86,2023-07-19
4909,40,935.82,2023-10-01
4910,34,802.58,2023-09-10
4911,100,740.18,2023-05-27
4912,27,109.29,2023-08-13
4913,65,339.67,2023-01-16
4914,61,211.19,2023-09-26
4915,98,84.33,2023-06-13
4916,6,536.73,2023-11-10
4917,12,403.34,2023-10-31
4918,99,280.45,2023-06-04
4919,75,786.44,2023-02-08
4920,25,804.43,2023-12-13
4921,76,417.79,2023-08-08
4922,13,460.41,2023-04-03
4923,80,432.22,2023-12-25
4924,67,513.32,2023-06-28
4925,55,630.46,2023-12-29
4926,93,184.19,2023-09-27
4927,1,681.38,2023-06-03
4928,4,678.59,2023-09-14
4929,56,543.75,2023-05-20
4930,35,881.05,2023-11-04
4931,87,815.95,2023-03-06
4932,26,737.76,2023-11-11
4933,40,277.02,2023-09-30
4934,47,528.99,2023-07-05
4935,68,58.73,2023-07-31
4936,95,412.58,2023-05-31
4937,78,811.85,2023-05-13
4938,8,959.85,2023-07-25
4939,55,846.78,2023-02-18
4940,60,537.92,2023-05-31
4941,7,25.42,2023-10-21
4942,6,206.62,2023-02-03
4943,83,238.95,2023-10-12
4944,34,576.6,2023-01-21
4945,75,408.81,2023-07-30
4946,5,497.52,2023-02-08
4947,31,762.15,2023-03-11
4948,52,625.16,2023-05-31
4949,86,272.71,2023-05-14
4950,22,990.32,2023-11-27
4951,93,820.25,2023-07-16
4952,59,626.92,2023-11-10
4953,83,703.7,2023-05-03
4954,92,23.39,2023-09-01
4955,75,853.03,2023-04-04
4956,13,883.95,2023-08-14
4957,55,278.16,2023-09-24
4958,24,922.0,2023-05-25
4959,72,466.77,2023-10-24
4960,61,171.09,2023-02-08
4961,83,132.7,2023-12-19
4962,76,802.25,2023-12-09
4963,31,742.32,2023-02-04
4964,50,11.32,2023-07-28
4965,88,658.67,2023-06-22
4966,2,732.52,2023-03-08
4967,2,334.16,2023-11-09
4968,31,664.62,2023-01-17
4969,10,182.57,2023-02-15
4970,87,907.79,2023-07-08
4971,50,246.31,2023-01-24
4972,35,350.27,2023-03-06
4973,38,362.65,2023-05-07
4974,60,558.79,2023-10-31
4975,67,776.09,2023-08-14
4976,53,999.73,2023-04-19
4977,21,988.15,2023-06-15
4978,30,982.85,2023-12-27
4979,17,640.19,2023-08-31
4980,59,338.23,2023-08-23
4981,81,609.02,2023-06-17
4982,53,497.19,2023-06-28
4983,3,125.61,2023-04-02
4984,63,937.85,2023-09-12
4985,71,363.34,2023-01-25
4986,56,676.51,2023-04-05
4987,3,793.27,2023-10-26
4988,33,819.56,2023-12-15
4989,98,340.41,2023-01-13
4990,49,966.86,2023-10-22
4991,77,663.78,2023-08-14
4992,56,470.27,2023-02-17
4993,32,704.54,2023-04-24
4994,85,828.98,2023-03-26
4995,96,135.69,2023-10-09
4996,63,868.45,2023-08-04
4997,93,172.25,2023-03-24
4998,63,456.87,2023-12-10
4999,29,431.51,2023-10-16
5000,74,407.84,2023-04-26
5001,56,713.58,2023-03-14
5002,88,753.9,2023-08-26
5003,94,721.04,2023-09-25
5004,18,743.89,2023-07-20
5005,51,49.18,2023-08-22
5006,54,939.84,2023-04-21
5007,23,542.82,2023-05-11
5008,35,447.2,2023-03-24
5009,35,344.6,2023-07-01
5010,79,195.06,2023-05-27
5011,81,205.95,2023-10-07
5012,6,532.39,2023-06-17
5013,82,546.29,2023-02-20
5014,60,949.88,2023-07-12
5015,65,815.72,2023-11-03
5016,42,343.05,2023-01-29
5017,36,334.16,2023-01-08
5018,20,673.41,2023-08-23
5019,76,51.54,2023-05-28
5020,47,159.75,2023-02-13
5021,90,481.87,2023-05-22
5022,34,296.73,2023-10-10
5023,83,100.41,2023-07-12
5024,59,755.26,2023-02-14
5025,99,683.83,2023-08-01
5026,36,647.48,2023-11-22
5027,21,18.53,2023-08-26
5028,25,750.56,2023-11-18
5029,76,618.34,2023-12-25
5030,72,779.48,2023-10-03
5031,18,110.84,2023-02-12
5032,4,452.7,2023-01-04
5033,17,695.15,2023-01-22
5034,19,723.77,2023-08-29
5035,74,814.5,2023-11-01
5036,87,944.0,2023-05-10
5037,41,675.19,2023-11-08
5038,26,879.78,2023-08-28
5039,79,215.1,2023-07-16
5040,92,129.82,2023-10-17
5041,57,926.1,2023-02-04
5042,83,759.04,2023-11-03
5043,81,211.13,2023-07-02
5044,7,354.82,2023-04-24
5045,97,855.47,2023-01-14
5046,64,565.05,2023-08-11
5047,81,338.9,2023-09-25
5048,73,380.22,2023-09-04
5049,45,286.51,2023-06-27
5050,46,415.3,2023-12-20
5051,73,744.86,2023-01-09
5052,72,163.61,2023-10-12
5053,82,81.37,2023-01-29
5054,90,737.28,2023-03-01
5055,39,637.44,2023-08-01
5056,51,758.01,2023-12-04
5057,49,14.24,2023-04-07
5058,60,580.16,2023-07-14
5059,33,306.04,2023-12-14
5060,65,234.06,2023-03-19
5061,93,184.55,2023-07-08
5062,98,260.73,2023-04-08
5063,55,719.88,2023-05-13
5064,20,190.98,2023-01-09
5065,25,911.53,2023-06-26
5066,12,877.19,2023-11-22
5067,95,159.16,2023-02-22
5068,32,796.1,2023-03-02
5069,9,380.95,2023-09-27
5070,43,741.86,2023-04-26
5071,71,218.39,2023-09-22
5072,15,167.48,2023-01-04
5073,67,640.23,2023-08-11
5074,89,986.49,2023-04-16
5075,22,932.37,2023-05-12
5076,91,919.85,2023-02-22
5077,87,361.31,2023-09-21
5078,67,396.59,2023-11-23
5079,45,36.38,2023-03-21
5080,98,69.86,2023-04-15
5081,52,65.56,2023-06-27
5082,83,704.96,2023-11-19
5083,37,317.38,2023-11-15
5084,16,865.55,2023-09-30
5085,33,967.32,2023-01-08
5086,72,202.82,2023-07-03
5087,53,653.85,2023-06-05
5088,39,972.93,2023-04-03
5089,32,196.19,2023-10-20
5090,60,165.55,2023-07-28
5091,92,151.47,2023-03-15
5092,100,335.42,2023-08-09
5093,97,656.88,2023-12-01
5094,31,13.8,2023-03-25
5095,80,483.01,2023-02-09
5096,48,988.56,2023-03-13
5097,8,888.13,2023-09-13
5098,45,86.85,2023-02-02
5099,44,72.74,2023-04-25
5100,42,736.59,2023-07-29
5101,53,217.84,2023-12-14
5102,46,612.04,2023-05-18
5103,82,653.34,2023-06-12
5104,4,353.82,2023-07-07
5105,75,402.92,2023-10-30
5106,34,372.79,2023-09-18
5107,56,34.73,2023-12-09
5108,1,23.85,2023-12-21
5109,76,933.74,2023-12-03
5110,65,55.02,2023-09-05
5111,70,749.75,2023-03-06
5112,67,895.27,2023-03-09
5113,78,656.67,2023-07-01
5114,73,894.45,2023-10-14
5115,86,209.78,2023-02-18
5116,88,572.94,2023-05-18
5117,85,38.04,2023-11-10
5118,57,463.08,2023-08-17
5119,8,125.87,2023-09-05
5120,50,530.97,2023-01-15
5121,62,324.3,2023-03-22
5122,65,181.42,2023-03-18
5123,65,910.25,2023-03-28
5124,62,862.91,2023-08-16
5125,88,906.05,2023-06-16
5126,3,415.35,2023-06-30
5127,46,602.16,2023-04-21
5128,57,807.12,2023-06-15
5129,20,879.15,2023-04-01
5130,22,229.09,2023-07-10
5131,14,187.13,2023-05-20
5132,4,155.18,2023-08-25
5133,30,158.34,2023-03-18
5134,17,468.35,2023-12-22
5135,68,503.74,2023-05-18
5136,4,499.25,2023-12-24
5137,61,187.2,2023-06-09
5138,55,332.02,2023-06-05
5139,50,893.27,2023-08-07
5140,9,574.54,2023-04-24
5141,79,771.31,2023-08-02
5142,30,253.83,2023-06-28
5143,79,30.18,2023-06-23
5144,25,280.16,2023-06-14
5145,98,157.21,2023-07-11
5146,27,934.52,2023-07-27
5147,43,412.87,2023-06-08
5148,70,177.91,2023-09-18
5149,86,59.63,2023-08-27
5150,74,277.15,2023-06-20
5151,66,161.72,2023-08-26
5152,29,56.46,2023-10-13
5153,14,868.13,2023-04-21
5154,86,590.18,2023-12-14
5155,90,205.96,2023-02-10
5156,4,616.7,2023-01-29
5157,89,654.85,2023-04-06
5158,7,867.98,2023-09-04
5159,15,692.62,2023-12-08
5160,56,788.72,2023-09-05
5161,95,911.59,2023-01-04
5162,48,591.5,2023-12-08
5163,93,436.72,2023-08-02
5164,5,358.95,2023-08-01
5165,71,563.91,2023-04-17
5166,14,251.93,2023-05-08
5167,22,367.11,2023-07-09
5168,7,301.15,2023-11-13
5169,53,960.17,2023-07-24
5170,93,996.79,2023-08-12
5171,38,123.65,2023-12-21
5172,72,920.95,2023-01-09
5173,22,692.2,2023-09-15
5174,64,534.64,2023-09-17
5175,29,110.48,2023-06-18
5176,46,771.86,2023-01-28
5177,98,471.44,2023-09-05
5178,55,465.17,2023-03-08
5179,2,503.69,2023-01-16
5180,19,51.0,2023-05-29
5181,10,220.75,2023-08-29
5182,73,980.35,2023-01-05
5183,73,407.44,2023-03-03
5184,63,579.62,2023-04-28
5185,68,941.62,2023-09-11
5186,64,957.01,2023-03-14
5187,83,947.14,2023-02-28
5188,96,498.41,2023-06-06
5189,97,557.28,2023-12-30
5190,53,660.18,2023-08-11
5191,71,635.1,2023-03-30
5192,39,909.95,2023-12-19
5193,16,412.32,2023-09-03
5194,40,824.93,2023-11-01
5195,87,271.34,2023-08-28
5196,11,902.83,2023-03-28
5197,40,991.19,2023-10-22
5198,40,101.71,2023-08-28
5199,77,130.62,2023-10-17
5200,17,881.86,2023-08-12
5201,100,348.7,2023-06-20
5202,99,831.47,2023-02-01
5203,9,78.66,2023-06-06
5204,84,358.71,2023-03-27
5205,74,262.5,2023-06-12
5206,26,199.69,2023-09-18
5207,3,353.58,2023-06-29
5208,78,560.19,2023-02-19
5209,29,484.62,2023-10-12
5210,7,688.81,2023-04-12
5211,97,156.89,2023-02-03
5212,60,107.67,2023-03-31
5213,36,443.35,2023-12-10
5214,38,468.86,2023-05-10
5215,4,178.98,2023-11-17
5216,27,237.02,2023-06-22
5217,10,314.7,2023-06-29
5218,96,410.9,2023-10-08
5219,83,750.07,2023-02-09
5220,18,82.74,2023-10-29
5221,70,633.67,2023-03-19
5222,57,867.0,2023-02-09
5223,85,102.5,2023-03-27
5224,71,386.49,2023-01-30
5225,79,615.29,2023-03-06
5226,70,144.63,2023-03-24
5227,75,320.59,2023-06-23
5228,98,334.78,2023-04-18
5229,18,546.45,2023-11-17
5230,79,418.24,2023-09-24
5231,49,43.02,2023-06-04
5232,29,793.39,2023-04-23
5233,48,649.11,2023-06-17
5234,26,192.31,2023-12-11
5235,60,324.36,2023-11-29
5236,22,756.44,2023-05-24
5237,54,185.93,2023-10-26
5238,70,394.93,2023-09-25
5239,46,380.79,2023-08-09
5240,86,536.07,2023-04-29
5241,4,611.74,2023-04-30
5242,97,362.97,2023-07-23
5243,36,898.81,2023-05-17
5244,52,255.86,2023-02-01
5245,74,607.49,2023-06-16
5246,43,286.59,2023-09-11
5247,27,633.94,2023-09-19
5248,58,728.35,2023-09-13
5249,64,504.16,2023-08-19
5250,57,235.69,2023-03-18
5251,30,226.38,2023-05-19
5252,77,59.16,2023-11-16
5253,22,739.75,2023-08-17
5254,95,320.94,2023-05-04
5255,41,280.15,2023-03-13
5256,50,714.62,2023-10-02
5257,10,986.99,2023-04-23
5258,21,515.52,2023-04-13
5259,68,782.43,2023-06-28
5260,15,893.53,2023-10-24
5261,9,160.66,2023-04-05
5262,60,587.85,2023-05-08
5263,76,208.71,2023-06-15
5264,86,983.05,2023-03-30
5265,25,734.72,2023-08-24
5266,97,424.1,2023-04-12
5267,83,721.75,2023-10-19
5268,49,958.33,2023-02-07
5269,6,410.19,2023-10-31
5270,58,248.06,2023-01-12
5271,85,770.02,2023-12-26
5272,83,97.46,2023-07-05
5273,40,510.8,2023-08-01
5274,30,161.31,2023-09-26
5275,75,882.65,2023-02-18
5276,45,335.25,2023-08-30
5277,60,863.26,2023-07-02
5278,78,713.85,2023-03-01
5279,40,560.45,2023-06-08
5280,71,869.23,2023-12-01
5281,88,250.72,2023-10-27
5282,90,467.85,2023-06-26
5283,66,451.72,2023-12-20
5284,95,614.69,2023-05-02
5285,34,982.91,2023-12-07
5286,59,745.55,2023-01-02
5287,18,749.3,2023-07-12
5288,17,730.02,2023-09-04
5289,13,730.62,2023-03-17
5290,54,450.78,2023-01-23
5291,82,855.1,2023-12-16
5292,9,670.95,2023-10-26
5293,92,269.65,2023-06-06
5294,50,188.88,2023-12-15
5295,71,92.45,2023-04-26
5296,14,992.58,2023-11-27
5297,86,13.82,2023-10-08
5298,61,895.58,2023-12-30
5299,15,632.51,2023-06-12
5300,89,869.27,2023-08-14
5301,72,878.43,2023-12-30
5302,4,867.67,2023-02-07
5303,35,349.47,2023-07-07
5304,80,637.18,2023-09-27
5305,96,682.41,2023-12-21
5306,67,199.01,2023-04-09
5307,81,97.75,2023-06-19
5308,35,968.83,2023-02-19
5309,90,374.31,2023-03-16
5310,74,632.89,2023-07-26
5311,63,560.24,2023-12-22
5312,14,834.13,2023-03-22
5313,74,704.62,2023-01-24
5314,29,897.76,2023-04-25
5315,58,29.87,2023-07-14
5316,94,158.27,2023-06-08
5317,54,996.82,2023-10-07
5318,53,284.26,2023-08-29
5319,33,888.75,2023-02-01
5320,33,413.69,2023-12-06
5321,33,55.27,2023-06-16
5322,50,739.98,2023-01-08
5323,3,911.03,2023-01-06
5324,83,253.58,2023-03-01
5325,48,625.31,2023-05-15
5326,66,272.61,2023-12-22
5327,5,360.03,2023-06-01
5328,65,500.51,2023-05-03
5329,86,786.85,2023-11-29
5330,80,914.72,2023-08-02
5331,70,418.12,2023-08-07
5332,9,153.7,2023-05-12
5333,73,776.07,2023-07-18
5334,95,826.88,2023-04-15
5335,79,416.16,2023-07-17
5336,10,925.91,2023-01-24
5337,45,64.45,2023-07-02
5338,2,319.04,2023-08-15
5339,28,534.65,2023-08-23
5340,21,279.52,2023-01-19
5341,65,827.57,2023-11-05
5342,76,272.1,2023-05-17
5343,88,413.88,2023-01-07
5344,9,709.61,2023-02-01
5345,21,986.78,2023-07-23
5346,8,799.21,2023-01-10
5347,3,445.58,2023-08-31
5348,70,909.25,2023-12-07
5349,10,968.88,2023-05-22
5350,2,454.53,2023-12-26
5351,33,819.15,2023-03-14
5352,76,690.63,2023-03-23
5353,13,905.28,2023-03-22
5354,95,192.22,2023-10-15
5355,80,69.75,2023-03-20
5356,91,718.75,2023-10-25
5357,59,53.6,2023-02-14
5358,96,410.51,2023-08-06
5359,40,379.63,2023-05-02
5360,45,677.31,2023-10-06
5361,5,921.32,2023-02-09
5362,60,525.09,2023-12-23
5363,33,324.79,2023-01-23
5364,56,587.17,2023-10-14
5365,26,952.65,2023-02-03
5366,88,711.01,2023-05-25
5367,64,885.36,2023-07-04
5368,90,569.1,2023-12-27
5369,94,436.31,2023-12-18
5370,46,216.57,2023-01-27
5371,60,386.85,2023-08-21
5372,100,464.14,2023-05-12
5373,7,236.64,2023-01-06
5374,21,514.92,2023-06-21
5375,79,448.92,2023-05-21
5376,82,463.02,2023-10-25
5377,34,776.51,2023-03-06
5378,81,235.58,2023-07-30
5379,34,368.97,2023-06-20
5380,25,840.87,2023-10-05
5381,5,874.43,2023-07-05
5382,27,595.4,2023-12-13
5383,13,624.89,2023-01-09
5384,83,76.77,2023-08-02
5385,24,819.89,2023-05-11
5386,70,605.22,2023-11-22
5387,40,88.76,2023-03-03
5388,95,193.06,2023-05-30
5389,66,546.24,2023-07-31
5390,73,208.11,2023-12-03
5391,36,504.68,2023-11-06
5392,92,674.93,2023-03-17
5393,60,759.95,2023-04-17
5394,84,931.62,2023-06-20
5395,40,776.44,2023-07-19
5396,26,493.01,2023-05-12
5397,34,212.92,2023-08-04
5398,4,656.55,2023-08-20
5399,41,107.15,2023-10-22
5400,2,52.53,2023-01-18
5401,77,178.03,2023-02-28
5402,10,131.6,2023-10-20
5403,7,545.05,2023-10-01
5404,93,255.77,2023-11-21
5405,11,110.53,2023-09-25
5406,33,466.64,2023-08-26
5407,78,804.37,2023-09-14
5408,11,594.61,2023-11-07
5409,72,729.45,2023-05-08
5410,8,976.77,2023-01-07
5411,67,593.51,2023-06-04
5412,3,785.96,2023-11-23
5413,74,994.67,2023-06-30
5414,15,987.4,2023-01-24
5415,37,72.74,2023-10-29
5416,40,423.83,2023-03-17
5417,60,439.75,2023-08-26
5418,5,967.92,2023-02-26
5419,12,298.63,2023-02-21
5420,82,956.63,2023-10-31
5421,8,803.94,2023-03-18
5422,50,225.32,2023-12-10
5423,45,638.76,2023-04-23
5424,19,885.27,2023-01-07
5425,21,17.9,2023-01-22
5426,48,75.77,2023-04-15
5427,11,341.37,2023-10-11
5428,29,31.37,2023-06-13
5429,98,747.23,2023-10-08
5430,38,507.75,2023-09-01
5431,36,960.37,2023-04-18
5432,29,789.38,2023-09-27
5433,98,179.9,2023-11-16
5434,46,501.78,2023-07-20
5435,70,638.73,2023-08-01
5436,90,481.52,2023-10-22
5437,27,904.95,2023-05-31
5438,24,947.05,2023-11-02
5439,85,80.9,2023-12-15
5440,64,180.79,2023-09-23
5441,90,852.87,2023-11-26
5442,19,526.24,2023-05-26
5443,96,987.21,2023-05-13
5444,9,898.27,2023-04-24
5445,32,751.85,2023-10-29
5446,76,409.3,2023-06-16
5447,4,963.57,2023-11-06
5448,66,767.8,2023-05-16
5449,16,703.66,2023-12-11
5450,73,656.28,2023-06-09
5451,61,453.02,2023-03-02
5452,7,589.85,2023-01-17
5453,48,858.1,2023-03-22
5454,32,823.38,2023-10-24
5455,37,581.86,2023-02-19
5456,17,651.53,2023-06-26
5457,72,994.99,2023-12-18
5458,55,476.06,2023-10-24
5459,33,585.57,2023-11-17
5460,91,211.77,2023-10-17
5461,41,409.45,2023-02-03
5462,63,26.7,2023-10-04
5463,1,989.62,2023-12-06
5464,49,273.04,2023-01-10
5465,77,968.19,2023-09-06
5466,71,125.58,2023-08-20
5467,89,968.7,2023-08-04
5468,52,656.95,2023-08-16
5469,73,971.08,2023-04-19
5470,88,387.8,2023-04-25
5471,60,190.84,2023-08-21
5472,26,966.24,2023-04-13
5473,21,438.68,2023-01-29
5474,72,71.47,2023-09-09
5475,59,739.67,2023-04-07
5476,6,377.85,2023-10-24
5477,80,694.79,2023-04-14
5478,51,867.49,2023-04-21
5479,95,703.87,2023-06-04
5480,84,317.76,2023-02-07
5481,13,476.88,2023-06-21
5482,100,47.27,2023-03-27
5483,48,417.32,2023-09-12
5484,61,805.88,2023-07-04
5485,3,20.13,2023-08-15
5486,33,654.61,2023-09-17
5487,15,39.11,2023-06-14
5488,77,845.03,2023-06-10
5489,85,927.97,2023-01-08
5490,88,539.53,2023-06-01
5491,43,818.09,2023-07-08
5492,90,267.04,2023-10-04
5493,53,736.08,2023-11-06
5494,35,618.8,2023-12-12
5495,54,547.68,2023-07-28
5496,34,717.14,2023-08-31
5497,92,822.01,2023-01-13
5498,79,999.22,2023-01-22
5499,99,221.12,2023-07-04
5500,40,394.03,2023-10-07
5501,98,857.02,2023-05-14
5502,89,278.92,2023-09-15
5503,46,248.12,2023-02-16
5504,84,17.78,2023-08-11
5505,52,502.45,2023-11-11
5506,52,347.67,2023-10-06
5507,73,489.64,2023-02-10
5508,55,211.7,2023-03-23
5509,54,959.5,2023-06-06
5510,31,653.32,2023-03-06
5511,5,378.52,2023-04-14
5512,39,612.33,2023-12-23
5513,86,336.81,2023-05-02
5514,77,622.76,2023-04-01
5515,63,759.25,2023-07-09
5516,76,942.17,2023-09-06
5517,68,81.47,2023-11-10
5518,26,55.23,2023-10-21
5519,97,820.86,2023-05-30
5520,6,380.4,2023-09-06
5521,66,242.62,2023-04-23
5522,32,239.17,2023-08-14
5523,39,199.75,2023-03-03
5524,6,478.99,2023-12-10
5525,27,945.38,2023-07-17
5526,7,68.82,2023-12-02
5527,84,200.37,2023-08-24
5528,59,290.66,2023-05-19
5529,82,704.36,2023-10-07
5530,20,64.06,2023-11-16
5531,35,489.85,2023-02-12
5532,36,186.41,2023-02-18
5533,77,781.75,2023-03-11
5534,100,467.32,2023-03-17
5535,76,754.74,2023-09-17
5536,58,649.15,2023-02-04
5537,17,105.97,2023-05-16
5538,56,505.7,2023-02-14
5539,34,999.44,2023-09-17
5540,3,656.67,2023-05-19
5541,28,609.38,2023-09-15
5542,85,699.58,2023-04-30
5543,5,384.09,2023-06-11
5544,3,176.08,2023-10-22
5545,37,172.32,2023-01-13
5546,5,428.97,2023-03-03
5547,91,749.69,2023-06-14
5548,60,303.43,2023-12-04
5549,44,724.8,2023-04-10
5550,50,306.33,2023-02-14
5551,11,827.35,2023-10-16
5552,33,795.15,2023-07-25
5553,54,815.71,2023-06-30
5554,17,822.41,2023-11-10
5555,30,457.72,2023-02-07
5556,59,287.63,2023-02-10
5557,77,141.11,2023-05-03
5558,64,541.96,2023-09-11
5559,68,914.78,2023-08-18
5560,66,740.23,2023-11-10
5561,92,413.52,2023-04-27
5562,7,725.79,2023-10-05
5563,32,412.47,2023-05-21
5564,28,764.67,2023-08-16
5565,72,23.38,2023-12-05
5566,15,562.14,2023-03-17
5567,62,125.86,2023-07-13
5568,72,936.12,2023-11-02
5569,2,972.37,2023-08-14
5570,84,108.83,2023-06-19
5571,17,214.41,2023-08-06
5572,96,359.36,2023-07-08
5573,12,526.59,2023-01-11
5574,70,637.42,2023-05-20
5575,5,29.94,2023-02-03
5576,15,259.33,2023-06-26
5577,90,19.49,2023-02-01
5578,20,201.08,2023-01-15
5579,77,563.92,2023-06-20
5580,53,315.32,2023-04-27
5581,79,346.73,2023-12-12
5582,78,527.14,2023-01-14
5583,11,228.84,2023-11-18
5584,11,618.9,2023-03-31
5585,25,890.77,2023-01-30
5586,74,10.81,2023-05-05
5587,74,684.24,2023-01-16
5588,2,964.01,2023-11-25
5589,89,875.23,2023-09-16
5590,12,316.35,2023-12-14
5591,99,408.39,2023-12-20
5592,59,468.16,2023-12-12
5593,63,908.37,2023-05-12
5594,26,611.45,2023-01-27
5595,65,443.23,2023-09-21
5596,98,37.55,2023-03-17
5597,31,666.25,2023-03-12
5598,18,638.15,2023-10-13
5599,30,179.51,2023-03-17
5600,53,186.2,2023-04-15
5601,21,305.79,2023-12-26
5602,77,759.71,2023-04-24
5603,50,485.73,2023-12-18
5604,60,333.96,2023-05-15
5605,88,901.28,2023-09-08
5606,2,82.39,2023-03-29
5607,4,206.81,2023-09-02
5608,32,114.14,2023-02-16
5609,56,839.46,2023-06-28
5610,5,69.79,2023-04-16
5611,16,505.94,2023-06-09
5612,8,584.44,2023-02-13
5613,81,959.62,2023-06-04
5614,24,845.92,2023-12-20
5615,26,789.93,2023-01-04
5616,66,638.38,2023-02-23
5617,57,466.26,2023-04-19
5618,92,267.56,2023-05-23
5619,64,419.55,2023-02-15
5620,9,348.28,2023-10-30
5621,25,736.96,2023-09-20
5622,37,293.93,2023-03-22
5623,33,905.59,2023-07-01
5624,78,514.38,2023-07-06
5625,23,741.9,2023-12-02
5626,38,461.98,2023-09-07
5627,23,179.51,2023-02-14
5628,28,315.02,2023-04-20
5629,50,880.86,2023-06-02
5630,21,244.96,2023-11-03
5631,82,818.53,2023-10-04
5632,10,206.58,2023-02-10
5633,93,96.54,2023-02-14
5634,33,89.9,2023-01-08
5635,62,650.26,2023-10-10
5636,82,799.2,2023-09-30
5637,43,692.88,2023-03-10
5638,49,417.44,2023-09-07
5639,36,20.71,2023-08-28
5640,58,172.96,2023-03-28
5641,8,428.88,2023-12-30
5642,74,189.5,2023-02-05
5643,64,864.44,2023-05-18
5644,95,342.6,2023-07-03
5645,62,825.66,2023-03-28
5646,40,206.17,2023-01-04
5647,53,341.59,2023-09-06
5648,27,27.83,2023-06-29
5649,74,336.61,2023-02-09
5650,37,518.85,2023-08-13
5651,27,289.84,2023-07-25
5652,53,410.13,2023-09-04
5653,17,192.04,2023-05-18
5654,51,421.36,2023-12-18
5655,63,698.23,2023-10-17
5656,54,114.59,2023-05-19
5657,11,242.27,2023-07-30
5658,27,340.0,2023-05-03
5659,57,913.42,2023-09-30
5660,71,327.2,2023-12-22
5661,95,464.61,2023-05-11
5662,91,978.59,2023-12-31
